Monroe,dnk1du1h,TN,35.4426,-84.2527
Marshall,dp6ej4fn,IN,41.3248,-86.2618
Goodhue,9zyhdh91,MN,44.4097,-92.7229
Washington,9vrzx0dt,LA,30.8533,-90.0405
Allegany,dr882kwp,NY,42.2574,-78.0276
Bingham,9x8jf764,ID,43.2166,-112.398
Mifflin,dr0z1bch,PA,40.6104,-77.617
Monroe,9zzd1bn4,WI,43.9457,-90.6178
Perry,dr1jcf73,PA,40.3984,-77.2623
Warren,9vz2hd7w,MS,32.3572,-90.852
Nelson,dnepp4jw,KY,37.8051,-85.466
Chesterfield,dnnvpcyp,SC,34.6398,-80.1587
Calaveras,9qf32dzj,CA,38.2046,-120.554
Camden,9yy0349g,MO,38.027,-92.766
Gadsden,dj7vfwf6,FL,30.5795,-84.6136
Auglaize,dphnerzs,OH,40.5609,-84.2218
Hillsdale,dp7y713q,MI,41.8878,-84.5929
Stokes,dnqzn4g0,NC,36.4019,-80.2397
Lawrence,dnfsbnbd,IN,38.8412,-86.4834
Henderson,dn9xp0x2,KY,37.7958,-87.573
Nye,9qv0mt7t,NV,38.0424,-116.472
Colquitt,djs3mv9m,GA,31.1884,-83.7688
Kendall,9v3f3g22,TX,29.9447,-98.7115
McDowell,dnmduzts,NC,35.6817,-82.0493
Logan,dphmvbe8,OH,40.3885,-83.7658
Macoupin,dnbp3enz,IL,39.261,-89.9245
Stevens,c2s5q4u3,WA,48.3991,-117.855
Habersham,dnht50qs,GA,34.631,-83.5311
Greene,9yrt7r0b,AR,36.1176,-90.559
Barron,cbndmvnh,WI,45.4237,-91.8483
Itasca,cbmqm2g6,MN,47.5095,-93.6319
Huntingdon,dr0tcmxv,PA,40.4169,-77.9812
Washington,9vzm67nh,MS,33.2838,-90.9474
Baldwin,djuu1s56,GA,33.0693,-83.2496
Wood,9vu4t88f,TX,32.7864,-95.3821
Hopkins,dn9spzye,KY,37.3088,-87.5408
Dunn,9zyxsy70,WI,44.9466,-91.8964
Callaway,9yysujv9,MO,38.8355,-91.926
Union,dr31n3j4,PA,40.963,-77.0622
Richmond,dnpr1k9k,NC,35.006,-79.7479
Bonner,c2t4f8tx,ID,48.3,-116.601
Stephenson,dp80ztvv,IL,42.3518,-89.6623
Delaware,drd8n1gj,NY,42.1981,-74.9665
Vance,dq2nzu10,NC,36.3649,-78.4079
Phelps,9ywxrpqf,MO,37.8771,-91.7923
Shelby,dp4bzg06,IN,39.5237,-85.7917
Thomas,djkrd6ef,GA,30.8637,-83.9193
Suwannee,djkgz2zq,FL,30.1956,-82.9915
Madison,dphdynmz,OH,39.894,-83.4002
Chilton,djf6fev2,AL,32.8479,-86.7188
Jackson,dnfv64tq,IN,38.9064,-86.0375
Kay,9ydcmqtb,OK,36.818,-97.1439
Barren,dndfk92u,KY,36.9656,-85.9337
Pittsburg,9y5ytjwn,OK,34.9239,-95.7484
Holmes,dpjwxxuy,OH,40.5612,-81.9293
Lawrence,dn3b7707,TN,35.2173,-87.3956
Jefferson,dprcfr4m,PA,41.1282,-78.9994
Polk,cbn687yr,WI,45.4614,-92.4413
Siskiyou,9r2uee8z,CA,41.5927,-122.54
Miller,9vvjx2mf,AR,33.3124,-93.8921
Brown,dnum7x9t,OH,38.9338,-83.8673
Douglas,cbq8hkue,WI,46.4329,-91.9161
Mecosta,dpg262sd,MI,43.6408,-85.3246
Shenandoah,dqbjh1fq,VA,38.8583,-78.5709
Jackson,dnkbspft,NC,35.2876,-83.1408
Branch,dp7w2qtf,MI,41.9161,-85.059
Ravalli,c2ny5hgv,MT,46.0817,-114.121
Stephens,9y4kjmft,OK,34.4856,-97.8515
Sweetwater,9x6sfruk,WY,41.6595,-108.879
DeKalb,dp7e9b1w,IN,41.3976,-84.9991
Sullivan,drswst9q,NH,43.3614,-72.2222
Fayette,dny26fym,WV,38.0288,-81.0812
Highland,dnuwct7e,OH,39.1847,-83.601
Coffee,djt56xr5,GA,31.5493,-82.8492
St. John the Baptist,9vremk35,LA,30.1264,-90.4709
Kandiyohi,cbh2y5ex,MN,45.1524,-95.0047
Caldwell,9v69dxe7,TX,29.8368,-97.6199
Delaware,9ykx4eyv,OK,36.4082,-94.8026
Muscatine,9zr5yxvv,IA,41.4839,-91.1127
Cerro Gordo,9zttjfc8,IA,43.0816,-93.2608
Windham,drsk965q,VT,42.9906,-72.7137
Chambers,9vk9pjen,TX,29.7384,-94.6101
Butler,9yx8yspb,MO,36.7164,-90.4066
Davie,dnqsrhtq,NC,35.9291,-80.5445
Dubois,dnf4r000,IN,38.3643,-86.8798
Douglas,c26zs654,WA,47.7361,-119.692
Pettis,9yvsm4rb,MO,38.7283,-93.2851
Pierce,9zyq2uuj,WI,44.7194,-92.4224
Montrose,9wg42qbt,CO,38.4022,-108.269
Polk,dn53mmzf,GA,34.0018,-85.1881
Erath,9vdpkury,TX,32.2363,-98.218
Fulton,dpkhtt6k,OH,41.6018,-84.1301
Okanogan,c2du5np3,WA,48.5488,-119.741
Clinton,dph2hzk8,OH,39.4149,-83.8084
Franklin,dn4zbzv8,TN,35.155,-86.0922
Ohio,dpnsj7rj,WV,40.0969,-80.6189
Sequoyah,9yk9gv9r,OK,35.4953,-94.7552
Summit,9x307pud,UT,40.8682,-110.956
Baxter,9yqq6vfk,AR,36.2872,-92.3369
Wharton,9v5wd3vh,TX,29.2779,-96.2221
Okeechobee,dhy7z3d9,FL,27.3864,-80.8886
Crawford,dpm03het,OH,40.8508,-82.9198
Hendry,dhwr11bv,FL,26.5535,-81.1659
Mississippi,9yrgqy65,AR,35.7624,-90.0521
Upshur,9vu6px3w,TX,32.7363,-94.9415
Tazewell,dnw50n3k,VA,37.125,-81.5606
Sanilac,dptp53h0,MI,43.4236,-82.8203
Mayes,9ykq8bx1,OK,36.3019,-95.2307
Manassas,dqbukvf4,VA,38.7479,-77.4838
Mercer,dp5ydhnf,OH,40.5399,-84.6294
McKean,dr2ju4gf,PA,41.8076,-78.569
Preble,dp5f1f9p,OH,39.7415,-84.648
Levy,djjnv17b,FL,29.3184,-82.7436
Warren,dn74bp45,TN,35.6787,-85.7785
Shawano,dpbyu1e5,WI,44.7891,-88.7654
Jim Wells,9ufjzbm5,TX,27.7314,-98.0899
Tioga,dr3jdh3h,PA,41.7722,-77.2543
Gratiot,dpey6c0w,MI,43.2927,-84.6049
Danville,dnx815b2,VA,36.5831,-79.4088
Orleans,dr8q5ccc,NY,43.2521,-78.2312
Fayette,dn22jr6m,TN,35.1971,-89.4144
Susquehanna,dr6jgj7e,PA,41.8214,-75.8007
Tift,djsdgq9u,GA,31.4574,-83.5266
Ottawa,dpkuk18z,OH,41.5379,-83.1434
Cheatham,dn6n631k,TN,36.2612,-87.0868
Benton,cbj5vp20,MN,45.6991,-93.9988
Nez Perce,c2hzx391,ID,46.3268,-116.75
Avoyelles,9vw8f3q8,LA,31.0763,-92.0014
Snyder,dr1pyjzj,PA,40.7698,-77.0702
Tallapoosa,djffzwkj,AL,32.8624,-85.7975
Cooke,9vfz7ggg,TX,33.6393,-97.2126
Marinette,f016htzb,WI,45.3833,-88.0337
Harrison,dnfc23pw,IN,38.1951,-86.1114
Howell,9yw9jnd2,MO,36.774,-91.8865
Latah,c2m424th,ID,46.8162,-116.712
Wyoming,dr86gvwx,NY,42.7024,-78.2244
Isanti,cbjejn0w,MN,45.5615,-93.2951
Wayne,dnv3h262,WV,38.146,-82.427
Mower,9zy03q5s,MN,43.6715,-92.7525
McClain,9y4xnt5p,OK,35.0093,-97.4443
Warren,dqbmk747,VA,38.9087,-78.2085
Campbell,dnkpj5h3,TN,36.4035,-84.1494
Knox,dryg458g,ME,44.141,-69.1686
Marshall,9zmz5u2k,IA,42.0358,-92.9988
Murray,dn5tzt03,GA,34.7884,-84.7481
Pasquotank,dq3y2p7s,NC,36.2955,-76.284
Madison,9xb954sk,ID,43.7841,-111.659
Waldo,dryv4t3z,ME,44.5028,-69.1454
Fremont,9xdub53c,WY,43.0405,-108.63
Clatsop,c20jdjhe,OR,45.9949,-123.656
Person,dnrz4bw7,NC,36.39,-78.9718
LaGrange,dp7kbhf3,IN,41.6426,-85.4265
Warren,dprtuh47,PA,41.8145,-79.2741
Pike,9vx9qg1w,MS,31.1749,-90.4042
Des Moines,9zr0v1gd,IA,40.9232,-91.1815
Oconee,dnh8mr6y,GA,33.8349,-83.4371
Webster,9ytundcb,MO,37.2809,-92.8759
Union,9vyhsysu,AR,33.1713,-92.5972
Amador,9qf4wwbw,CA,38.4464,-120.651
Guernsey,dpn5ce1x,OH,40.052,-81.4942
Calloway,dn90r6dh,KY,36.621,-88.2722
Brown,cb453gqe,SD,45.5898,-98.3516
Rio Arriba,9wkpsnk7,NM,36.5096,-106.693
Crawford,9yst3egp,KS,37.5073,-94.8518
Champaign,dphkmfbg,OH,40.1377,-83.7695
Webster,9vvdh579,LA,32.7135,-93.335
Franklin,dnbb0kr3,IL,37.9923,-88.9242
Albany,9xkufnyn,WY,41.6544,-105.724
Clarion,dprd2dz7,PA,41.1924,-79.421
Okmulgee,9y7fb32b,OK,35.6466,-95.9643
Clinton,dr2f963t,PA,41.234,-77.6381
Scott,dn86cc61,MO,37.053,-89.5686
Natchitoches,9vtu3x16,LA,31.7234,-93.0962
Woodford,dp281cq2,IL,40.7882,-89.2111
Pontotoc,9y5jxfh9,OK,34.7281,-96.6844
Newberry,dnjgp4k8,SC,34.2898,-81.6001
Bryan,djwn4sn9,GA,32.0145,-81.4436
Graham,9tcg77nm,AZ,32.9325,-109.887
Montgomery,dp45y9nh,IN,40.0404,-86.8933
Prince George,dq95d9x5,VA,37.1865,-77.2242
Lawrence,9yt70g0b,MO,37.1064,-93.8329
Dallas,djdpcufb,AL,32.326,-87.1065
Wise,dnt4rgjh,VA,36.9752,-82.6212
Defiance,dp7gj6gc,OH,41.3239,-84.4905
Oconto,f010pkgc,WI,45.0263,-88.2697
Douglas,cbhj7cuz,MN,45.9338,-95.4535
Brown,9v9sg0qd,TX,31.7743,-98.9998
Jefferson,dnbcbkrs,IL,38.3005,-88.924
Cass,dp4xghku,IN,40.7615,-86.346
Colleton,djyduqsh,SC,32.8636,-80.6669
Yadkin,dnqtsqv6,NC,36.1605,-80.6652
Independence,9yqgk68c,AR,35.7416,-91.5697
Clinton,dnb7thhe,IL,38.6065,-89.4225
Boone,9ymy99ub,AR,36.3086,-93.0915
Marion,dnbgbegn,IL,38.6496,-88.919
Putnam,dp41xv12,IN,39.6663,-86.845
Chippewa,f05z7ms5,MI,46.3053,-84.578
Beauregard,9vmw7gmt,LA,30.6486,-93.3432
DeSoto,dhvfdmh5,FL,27.1863,-81.8095
Gloucester,dq9sf5qg,VA,37.416,-76.5434
Essex,drgdcr23,NY,44.1172,-73.7726
Alexander,dnqk2g0w,NC,35.921,-81.177
Dyer,dn2mjk6u,TN,36.0592,-89.4137
Graves,dn8bytnp,KY,36.7231,-88.6512
Isle of Wight,dq93y5cf,VA,36.8912,-76.7259
Covington,djd9bb85,AL,31.2485,-86.4513
Talbot,dqcus6h0,MD,38.7709,-76.0968
Alcorn,dn1n2mcg,MS,34.8808,-88.5803
Jasper,9zmv4s8q,IA,41.686,-93.0537
Addison,drgfrxs6,VT,44.0308,-73.1409
Knox,dncu4g0h,IN,38.6891,-87.418
Matagorda,9v5eznwz,TX,28.8212,-96.011
Green,dp86c19t,WI,42.68,-89.6022
Escambia,djd10d6g,AL,31.1262,-87.1615
Williams,dp7u7juf,OH,41.5603,-84.5882
Steele,9zvdqw4b,MN,44.0223,-93.226
Hopkins,9vuh96sq,TX,33.1496,-95.564
Dare,dq65e1tk,NC,35.7805,-75.7982
Louisa,dqb81cv1,VA,37.9786,-77.963
Dodge,9z7k8948,NE,41.5779,-96.654
Coshocton,dpjtrbew,OH,40.3017,-81.92
Orange,dqb98f80,VA,38.2462,-78.0137
Greene,dpnfwrpm,PA,39.8538,-80.2229
Finney,9yb27tv8,KS,38.0443,-100.737
Huntington,dp70q8tr,IN,40.8292,-85.4881
Webster,9zt12gfb,IA,42.4279,-94.1818
Whitley,dns1j5x7,KY,36.7581,-84.1452
Howard,9txzgc0v,TX,32.3062,-101.436
Clark,dnu0j0me,KY,37.9708,-84.1474
Hill,9vdvvxwr,TX,31.9907,-97.1324
Perry,dpjd09vm,OH,39.7371,-82.2361
Williams,c8w7j28n,ND,48.3437,-103.48
Floyd,dntjtj43,KY,37.5571,-82.7457
Houghton,f02fvc7x,MI,46.8978,-88.6875
Scotts Bluff,9xqq04dh,NE,41.8505,-103.708
Delta,f04jjzrf,MI,45.9192,-86.9241
Cocke,dnkuks0b,TN,35.9254,-83.1212
McLeod,9zuyyzbu,MN,44.8236,-94.2724
Livingston,dp308u46,IL,40.8916,-88.5577
Ware,djt2smhu,GA,31.0537,-82.4237
Uintah,9x4h7b6z,UT,40.1248,-109.519
Sagadahoc,dry646tk,ME,43.9598,-69.8546
Carlton,cbq151fs,MN,46.5924,-92.677
Miami,dp4zcvzg,IN,40.7695,-86.045
Laclede,9ywnjp3z,MO,37.6583,-92.5903
Bennington,drshbdr7,VT,43.0354,-73.093
Barry,9yt2bfgd,MO,36.7099,-93.8291
Jasper,9vmnukv0,TX,30.744,-94.0251
Monroe,dn10f9fk,MS,33.8923,-88.4805
Adams,dp5xg1x0,IN,40.7456,-84.9366
Marshall,dn0mg23c,MS,34.7623,-89.5031
Oneida,f00k4bkn,WI,45.7056,-89.5218
Greenup,dnv5311b,KY,38.5457,-82.9223
Washington,9v77yk3h,TX,30.2145,-96.4034
Macon,dnhxvwvy,NC,35.1505,-83.4222
Morrow,dpjnecpj,OH,40.5241,-82.7941
Brookings,9zghmmr2,SD,44.3697,-96.7904
Wapello,9zq33jmk,IA,41.0306,-92.4095
Cowley,9ye5u6vj,KS,37.2377,-96.8375
Warren,9yzht8fu,MO,38.7646,-91.1607
Fannin,9vgxj594,TX,33.5938,-96.1068
Lincoln,9z23e2x8,NE,41.0478,-100.745
Madison,9z6w7n9q,NE,41.9167,-97.6008
Lincoln,9y7557t3,OK,35.703,-96.8809
Scotland,dnpqpqs4,NC,34.8409,-79.4804
Sioux,9zet56vq,IA,43.0826,-96.1779
Silver Bow,c2pvhkmb,MT,45.9024,-112.657
Greenbrier,dnwzchpc,WV,37.947,-80.453
Harris,djgd5z7j,GA,32.736,-84.9089
Clark,9zzw6pdq,WI,44.7347,-90.6121
Fulton,9zpy5rbg,IL,40.4728,-90.2075
Steuben,dp7scv03,IN,41.6439,-85.0008
Monroe,9yzcgbqu,IL,38.2785,-90.1773
Harvey,9yf8qvx9,KS,38.0432,-97.4272
Lincoln,dryd9qpc,ME,44.0664,-69.5435
Halifax,dnxc5v0n,VA,36.7669,-78.9366
Seneca,dr977u49,NY,42.781,-76.8238
Becker,cb7gnbhm,MN,46.9346,-95.674
Lee,dp2mrzts,IL,41.7461,-89.3003
Lincoln,9vxemsm3,MS,31.5324,-90.454
Nicollet,9zuur3eh,MN,44.3499,-94.2474
Lincoln,dn4rvt5u,TN,35.1405,-86.589
Effingham,dncn0ndg,IL,39.0598,-88.5899
Pulaski,dnwdg71x,VA,37.0636,-80.7144
Panola,dn053pgb,MS,34.3639,-89.9506
Transylvania,dnm07bk5,NC,35.2021,-82.7982
Morgan,9zpcgqj2,IL,39.7156,-90.2015
Lee,9znznqdu,IA,40.642,-91.4793
Whitley,dp74n31n,IN,41.1394,-85.5051
Clarendon,djyzw8sj,SC,33.6658,-80.2164
Putnam,dpk1mec5,OH,41.0221,-84.1317
Miami,9yue3um0,KS,38.5635,-94.8381
Ford,9y8yqvxf,KS,37.6917,-99.888
Gibson,dnc9yyqy,IN,38.3119,-87.5846
Marshall,dn63c8gt,TN,35.4689,-86.765
Hot Spring,9yjghzqe,AR,34.3177,-92.9461
Preston,dpp2e15m,WV,39.4693,-79.6682
Evangeline,9vqqc600,LA,30.7289,-92.4059
Hale,9wp9ff7g,TX,34.0705,-101.827
Botetourt,dnxjxv43,VA,37.5571,-79.8123
Jasper,dp613s5b,IN,41.023,-87.1161
Wexford,dpghhxe9,MI,44.3384,-85.5784
Chambers,djg70zg7,AL,32.9143,-85.392
Weakley,dn2ympvs,TN,36.2983,-88.7178
Geary,9ygjyk4v,KS,39.0024,-96.7525
Daviess,dnfh4ts1,IN,38.7024,-87.0721
Pike,djduume8,AL,31.8027,-85.9409
Caroline,dqfj4kmh,MD,38.8717,-75.8316
Platte,9z6skzg6,NE,41.5713,-97.5211
Lyon,9ygdgbxz,KS,38.4562,-96.1526
Bladen,dq0hujrs,NC,34.6146,-78.5637
Marion,9zmg1kxn,IA,41.3344,-93.0994
Emmet,f05duq8t,MI,45.5201,-84.8904
Morrison,cbhvyb7f,MN,46.0126,-94.2684
Wasatch,9x0vqmcz,UT,40.3308,-111.168
Lumpkin,dnhk8mxj,GA,34.5722,-84.0027
Lawrence,dn1umhqn,AL,34.5216,-87.311
Rhea,dn7de6rg,TN,35.6087,-84.9244
McCurtain,9yhd56t8,OK,34.1154,-94.7713
Bureau,dp27d9rk,IL,41.4041,-89.5286
Wakulla,dj7gx7v3,FL,30.1673,-84.4007
Taos,9wsbh6cu,NM,36.5783,-105.631
Titus,9vukznbh,TX,33.2166,-94.9657
Christian,dp08brn6,IL,39.5458,-89.2772
Lafayette,9yvq1zet,MO,39.0655,-93.7854
Iberville,9vrh1k3m,LA,30.2586,-91.3495
Bee,9v43xv5p,TX,28.4174,-97.7412
Logan,dntxpx08,WV,37.8315,-81.9353
Accomack,dqdnyfv8,VA,37.7643,-75.6332
Jackson,dnvjzzr4,OH,39.0197,-82.6184
Chester,dnnm35t2,SC,34.6921,-81.1595
Henry,dn3nwwhb,TN,36.3318,-88.3013
Clinton,dp4t20ww,IN,40.3017,-86.4752
Greene,dnfnj4k4,IN,39.0363,-86.962
Jefferson,dnghxu9x,IN,38.7858,-85.4386
Montgomery,9yegt6dn,KS,37.1925,-95.7429
Juneau,c42sdc3d,AK,58.4546,-134.174
Polk,9yttfxgg,MO,37.6165,-93.4005
Pickens,dn5ujfn1,GA,34.4643,-84.4656
Pontotoc,dn0dtysc,MS,34.2254,-89.0374
Dorchester,dqcfym97,MD,38.4829,-76.0125
Randolph,dnb07zpm,IL,38.0521,-89.8252
Stone,9yt913e6,MO,36.7469,-93.456
Claiborne,dnkx8603,TN,36.4859,-83.6604
Jefferson,c22pes2h,WA,47.7487,-123.596
Amherst,dnxtzj8r,VA,37.6048,-79.1451
Franklin,dn1ecjfj,AL,34.4417,-87.8438
Adams,9z1yw938,NE,40.5245,-98.5012
Coos,drvq1rkz,NH,44.6896,-71.3056
Jefferson Davis,9vmupynf,LA,30.2677,-92.8141
Hardin,dphx261n,OH,40.6615,-83.6595
Polk,cb7ry2fr,MN,47.7739,-96.4018
Washington,f2pbjjd6,ME,45.0307,-67.6287
Knox,dns3gger,KY,36.8907,-83.854
Ottawa,9ys9d99n,OK,36.8355,-94.8104
Bolivar,9yp27bwf,MS,33.7971,-90.8806
Marshall,dn91y42m,KY,36.8834,-88.3294
Wabash,dp6brewx,IN,40.8457,-85.794
Schoharie,dre460by,NY,42.5882,-74.4421
Stark,c8r4218u,ND,46.8107,-102.655
Morton,c8rcz23m,ND,46.7161,-101.281
Huron,dpucqge7,MI,43.8333,-83.019
Adams,9vx515q3,MS,31.4829,-91.3535
Gilmer,dn5vq5m6,GA,34.6912,-84.4556
Marion,dnp9fh1f,SC,34.0801,-79.3625
Marshall,dpndu2qs,WV,39.8606,-80.6634
Muhlenberg,dnd59ncj,KY,37.2158,-87.142
Williamsburg,djzr3b24,SC,33.6199,-79.7277
Petersburg,dq8gwuv6,VA,37.2043,-77.3913
Vernon,9zz2j002,WI,43.5939,-90.8344
Delta,9wgm1d88,CO,38.8614,-107.863
Summit,9xh93r0m,CO,39.6342,-106.116
Mecklenburg,dq828v6n,VA,36.6804,-78.3627
Kleberg,9ufs04jh,TX,27.4337,-97.7273
Clare,dpgdjpz8,MI,43.9879,-84.8478
Malheur,9rsmerj7,OR,43.1934,-117.623
Lassen,9r4pru3u,CA,40.6736,-120.594
Caroline,dqbbrft9,VA,38.0267,-77.3471
Smyth,dnw18e4w,VA,36.8437,-81.537
Dillon,dnpe9sy1,SC,34.3915,-79.3789
Freeborn,9zv87y96,MN,43.6738,-93.3488
Sanpete,9wbxvpb9,UT,39.3739,-111.576
Sheridan,9xgyzcub,WY,44.79,-106.879
Lake,c2qz5cdt,MT,47.6459,-114.089
Obion,dn2wg6gc,TN,36.3582,-89.1488
McDonough,9zpw0sf6,IL,40.4562,-90.6779
Boyle,dnewhc3f,KY,37.6244,-84.8668
Elk,dr25dm1q,PA,41.4251,-78.6491
Caledonia,druszq8c,VT,44.4647,-72.1021
Cass,9vuujjt4,TX,33.0775,-94.3436
Gallia,dnvkygfd,OH,38.8247,-82.3169
White,dnhmn71j,GA,34.6464,-83.7471
Wayne,djterzy0,GA,31.5515,-81.9168
Franklin,drvzv521,ME,44.9741,-70.4441
Carroll,dnw8fyg3,VA,36.7316,-80.7339
Austin,9v7d10u8,TX,29.887,-96.2779
Marion,dn1d0n6s,AL,34.1366,-87.8871
Lee,djshv363,GA,31.7795,-84.1411
Sumter,djsnk09t,GA,32.0399,-84.197
Dunklin,9yrymgju,MO,36.2721,-90.0909
Madison,dnhf4sc0,GA,34.1278,-83.209
Haralson,dn52kbp1,GA,33.7942,-85.211
Jasper,djy2s149,SC,32.4374,-81.0317
Trempealeau,9zzh116c,WI,44.304,-91.3585
Cass,cbkgjdfm,MN,46.9496,-94.3254
Giles,dn6072r5,TN,35.2022,-87.0348
Park,9xfj628w,WY,44.5205,-109.588
Stoddard,dn819m2e,MO,36.8556,-89.9443
Pine,cbnn3s5c,MN,46.1208,-92.7413
Powhatan,dq8tdgzc,VA,37.5502,-77.9152
Neshoba,djbdk4dd,MS,32.7535,-89.1176
Jefferson,9xb1k31q,ID,43.8201,-112.311
Caddo,9y6017m3,OK,35.1744,-98.3752
Garrett,dpp8uh50,MD,39.5289,-79.2729
Hancock,dpnww2zc,WV,40.5219,-80.5739
Mason,dpfdm34d,MI,43.9952,-86.25
Fredericksburg,dqbcuspt,VA,38.2992,-77.4872
Custer,9y3depv7,OK,35.6388,-99.0015
Orange,drud34bx,VT,44.0056,-72.3769
Logan,dp0kq2kw,IL,40.1245,-89.3675
Jackson,dnvuvmw5,WV,38.8345,-81.6748
Palo Pinto,9vf46fd9,TX,32.7532,-98.313
Leflore,9vzyc5st,MS,33.5505,-90.3011
Randolph,dnzhw6sn,WV,38.7747,-79.8758
Ellis,9ycm7upq,KS,38.9147,-99.3173
Wythe,dnw65083,VA,36.9171,-81.0787
Dinwiddie,dq8fcmmy,VA,37.0759,-77.6323
Baker,djmkx9d5,FL,30.3311,-82.2846
Marion,dn5pge5g,TN,35.1293,-85.622
Jones,djuefs11,GA,33.0251,-83.5605
Morgan,9xnjjc85,CO,40.2628,-103.81
Fayette,dph9hctj,OH,39.5599,-83.4561
Montgomery,dnbr5vg3,IL,39.231,-89.4789
Union,dn0snwv3,MS,34.4905,-89.0039
San Jacinto,9vkmfqvd,TX,30.5795,-95.1669
Marion,9znf7n6w,MO,39.8059,-91.6224
McPherson,9yfd3uyz,KS,38.3917,-97.648
Yazoo,9vzdqzrr,MS,32.7803,-90.3964
Ripley,dngq7y9f,IN,39.1035,-85.2624
Grimes,9v7tzb32,TX,30.5435,-95.9855
Alpena,f0h81n24,MI,45.0348,-83.6277
Le Sueur,9zvk7jef,MN,44.3714,-93.7301
Tate,dn0j17bh,MS,34.6503,-89.9448
Cherokee,dnhpz5fv,NC,35.1339,-84.0635
Meade,dnf8n04w,KY,37.9698,-86.2171
Copiah,9vxtmc95,MS,31.8692,-90.4488
Hocking,dpj2enhq,OH,39.497,-82.4792
Scott,djb26e2s,MS,32.4064,-89.5376
Van Wert,dp7b7jqr,OH,40.8554,-84.5861
Meade,9xyvw95u,SD,44.5668,-102.717
Codington,9zfzu7vr,SD,44.9779,-97.1886
Carroll,9ymqxrxt,AR,36.341,-93.5382
Glenn,9r0cqbsu,CA,39.5983,-122.392
Montgomery,dnu26eb3,KY,38.0335,-83.9131
Wells,dp5rswxb,IN,40.7292,-85.2212
Henderson,dn34udtv,TN,35.6543,-88.388
Washington,dnfg8duj,IN,38.6,-86.1053
Pike,dnuymcb9,OH,39.0773,-83.0668
Winchester,dqbqv56f,VA,39.1735,-78.1746
Carroll,dn3hek8x,TN,35.9732,-88.4502
Garvin,9y4v3tv8,OK,34.7046,-97.3093
Bradford,djmd6hnx,FL,29.95,-82.1688
Del Norte,9prvkxhg,CA,41.7431,-123.897
Lincoln,f001yj3q,WI,45.3375,-89.7346
Adams,dnusux97,OH,38.8455,-83.4721
Jennings,dngjg7pt,IN,38.9969,-85.6281
Door,dpcztnkj,WI,44.9473,-87.3135
San Miguel,9wm3yg53,NM,35.4806,-104.816
Peach,dju3k2zp,GA,32.5688,-83.8269
Monroe,dju7f3ur,GA,33.0139,-83.9186
Iroquois,dp1xc9b3,IL,40.7472,-87.8243
De Soto,9vtq6gw8,LA,32.0554,-93.7372
Grant,9tffjxym,NM,32.7389,-108.382
Union,dnjvqenb,SC,34.6895,-81.6191
Montgomery,dnr1j8nd,NC,35.3325,-79.9055
Currituck,dq3zn6yp,NC,36.4031,-76.0059
Carroll,dpnqfg23,OH,40.5796,-81.0897
White,dn7hrkjq,TN,35.9264,-85.4552
Wyoming,dr3unnnm,PA,41.5183,-76.0166
Henry,dpk5nux7,OH,41.3339,-84.0682
Logan,dnd1xn0e,KY,36.8597,-86.8789
Mineral,dppb5x4z,WV,39.4147,-78.9438
Elmore,9rtyskmf,ID,43.3539,-115.469
Hardee,dhvu6kgu,FL,27.4927,-81.81
Edgefield,dnj8nu1c,SC,33.7722,-81.9664
Ashe,dnqp32tk,NC,36.4341,-81.5003
Carter,dnucypt5,KY,38.3182,-83.0495
Toombs,djtqwx84,GA,32.1217,-82.3313
Russell,dntd5geg,VA,36.9339,-82.0954
Uvalde,9v1p1b76,TX,29.3573,-99.7622
Fluvanna,dq8r6bbm,VA,37.8419,-78.2772
Orleans,druxh0cg,VT,44.829,-72.2434
Simpson,dj8j9cde,MS,31.9132,-89.9195
Tillamook,c2048u7j,OR,45.4637,-123.713
Cibola,9w5nw7th,NM,34.9125,-108
Mason,dnvst3y1,WV,38.7697,-82.0266
King George,dqc1spry,VA,38.2733,-77.1572
Gillespie,9v3skrjr,TX,30.3181,-98.9465
Juneau,9zzcvkjp,WI,43.9246,-90.1138
Decatur,dj7zem5r,GA,30.8783,-84.579
Decatur,dngpw7eg,IN,39.307,-85.5011
Oceana,dpf8kbtf,MI,43.6409,-86.2676
Union,c2h1f8kx,OR,45.3102,-118.009
Woodford,dng8rt7t,KY,38.0424,-84.7436
Johnson,9ymd3722,AR,35.5697,-93.4601
Lewis,drf354gb,NY,43.7847,-75.4488
Bell,dns2zyw7,KY,36.7306,-83.6741
West Baton Rouge,9vrj61sp,LA,30.4636,-91.3127
Geneva,djdbystv,AL,31.095,-85.8391
Boone,9zmpns90,IA,42.0365,-93.9316
Marlboro,dnpkfg5g,SC,34.602,-79.6786
Upson,dju519z5,GA,32.8813,-84.2994
Grayson,dndt55w2,KY,37.4608,-86.3439
Harlan,dnscdmde,KY,36.8569,-83.218
Wasco,c21bfv0k,OR,45.16,-121.168
Perry,dnsgfhpg,KY,37.2443,-83.2215
Montezuma,9wdu2v63,CO,37.3386,-108.597
Clay,dp401ehp,IN,39.3928,-87.1158
Elbert,9wvzqrfs,CO,39.2865,-104.136
Barton,9ycfbszs,KS,38.479,-98.7565
Charlevoix,f053wyv5,MI,45.3014,-85.1259
Cherokee,dn54kj91,AL,34.1759,-85.6038
Cass,9z78sr2k,NE,40.9097,-96.1409
Hart,dnj52j7k,GA,34.3509,-82.9642
